row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,returned
7642,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.70,-938.28,Yes
7643,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.90,4,0.70,-14.92,Yes
7644,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2@",11.98,4,0.70,-9.18,Yes
7645,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.20,0.85,Yes
7646,CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,0.20,89.22,No
7647,US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.50,-572.00,No
7648,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.54,2,0.20,1.65,No
7649,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.03,4,0.20,84.50,No
7650,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.40,-464.70,No
7651,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.87,3,0.20,6.71,No
7652,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.45,3,0.20,-13.44,No
7653,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.20,-25.11,No
7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0.00,5.48,No
7655,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.00,29.15,No
7656,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.00,12.44,No
7657,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.00,31.02,No
7658,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13@ Diameter Goldtone Round Wall Clock,187.76,4,0.00,76.98,No
7659,CA-2017-155740,2017-07-30,2017-08-02,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.78,4,0.70,-53.74,No
7660,CA-2017-146493,2017-06-01,2017-06-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.90,5,0.00,25.87,No
7661,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2@ Diameter Chrome Round Wall Clock,76.73,3,0.60,-53.71,No
7662,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1@",10.43,7,0.80,-18.25,No
7663,US-2017-141509,2017-09-29,2017-10-01,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.20,5,0.00,25.79,No
7664,CA-2017-139493,2017-09-13,2017-09-19,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.20,2.79,No
7665,CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.00,10.39,No
7666,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.40,1,0.00,13.98,No
7667,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.00,2591.96,No
7668,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.10,3,0.00,34.54,No
7669,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0.00,19.24,No
7670,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0.00,28.17,No
7671,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0.00,88.39,No
7672,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-BO-10002916,Furniture,Bookcases,Rush Hierlooms Collection 1@ Thick Stackable Bookcases,170.98,1,0.00,32.49,No
7673,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-FU-10002506,Furniture,Furnishings,Tensor @Hersey Kiss@ Styled Floor Lamp,38.97,3,0.00,4.68,No
7674,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.90,5,0.00,69.71,No
7675,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.07,4,0.30,0.00,No
7676,CA-2017-133487,2017-05-06,2017-05-09,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.00,41.29,No
7677,CA-2014-142951,2014-10-08,2014-10-08,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.47,3,0.20,4.99,No
7678,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0.00,91.95,No
7679,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.00,7.02,No
7680,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.80,4,0.00,742.63,No
7681,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.00,78.65,No
7682,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0.00,151.47,No
7683,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.73,1,0.10,41.50,No
7684,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0.00,1906.49,No
7685,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2@ x 8 1/2@",26.42,9,0.20,9.58,No
7686,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0.00,187.80,No
7687,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0.00,329.41,No
7688,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.30,1,0.00,8.30,No
7689,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.00,8,0.00,62.40,No
7690,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0.00,50.38,No
7691,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0.00,157.13,No
7692,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.00,6.22,No
7693,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.80,6,0.00,44.40,No
7694,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4,0.20,36.00,No
7695,CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.89,7,0.20,14.69,Yes
7696,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.20,59.44,No
7697,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.23,4,0.80,-8.11,No
7698,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0.00,467.99,No
7699,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0.00,2.22,No
7700,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.00,6.68,No
7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4@-Long",17.28,6,0.00,8.12,No
7702,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.58,2,0.30,-52.66,No
7703,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0.00,5.66,No
7704,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.00,58.79,No
7705,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0.00,98.52,No
7706,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.00,163.19,No
7707,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0.00,2.51,No
7708,CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0.00,4.20,No
7709,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.20,0.51,No
7710,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16@ Spine, Black",13.70,3,0.70,-9.59,No
7711,US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.80,5,0.20,32.93,No
7712,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14@",77.95,3,0.20,15.59,No
7713,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.20,-29.44,No
7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3,0.20,16.18,No
7715,CA-2014-150203,2014-12-05,2014-12-07,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0.00,72.58,No
7716,US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.20,0.51,No
7717,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4@ x 5@",29.60,5,0.20,9.25,Yes
7718,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.94,2,0.70,-1.36,Yes
7719,US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0.00,51.19,No
7720,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.00,15.48,No
7721,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,#10- 4 1/8@ x 9 1/2@ Recycled Envelopes,17.48,2,0.00,8.22,No
7722,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.17,2,0.20,4.61,No
7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0.00,12.22,No
7724,CA-2015-139374,2015-09-10,2015-09-14,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.89,1,0.30,-2.57,No
7725,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.26,1,0.20,17.89,No
